user_id,user_name,persona_title,scenario_key,program_slug,program_name,program_category,jurisdiction_level,jurisdiction_code,eligibility_status,decision_certainty,matched_reasons,failed_reasons,missing_facts
syn-003,Synthetic User 003,Recently unemployed renter,unemployed_renter,financial-assistance-and-social-services-fass-burial-assistance,Financial Assistance and Social Services (FASS) - Burial assistance,survivor,federal,federal,possibly_eligible,54,,,Was the deceased an American Indian or Alaska Native?
syn-003,Synthetic User 003,Recently unemployed renter,unemployed_renter,education-benefits-gi-bill-for-survivors,Education benefits (GI Bill) for survivors,survivor,federal,federal,possibly_eligible,54,,,"Did the deceased actively serve in the U.S. military?; If the deceased served in the military, what was their service status?; If the deceased served in the miltiary, which military option best applies to their death?; Applicant's relationship to the deceased"
syn-003,Synthetic User 003,Recently unemployed renter,unemployed_renter,public-safety-officers-educational-assistance-program,Public safety officers' Educational Assistance Program,cash,federal,federal,possibly_eligible,54,,,deceased_public_safety_officer; Applicant's relationship to the deceased
syn-003,Synthetic User 003,Recently unemployed renter,unemployed_renter,tax-relief-programs-for-people-with-disabilities,Tax relief programs for people with disabilities,health,federal,federal,likely_ineligible,89,,The applicant has a disability or impairment,
syn-003,Synthetic User 003,Recently unemployed renter,unemployed_renter,social-security-disability-insurance-for-child,Social Security disability insurance for child,disability,federal,federal,possibly_eligible,62,,The applicant is under 18 years,Your marital status; Are you a U.S. citizen or an eligible non-citizen?; Are you the child or spouse of a person who is receiving retirement or disability benefits?
syn-003,Synthetic User 003,Recently unemployed renter,unemployed_renter,social-security-disability-insurance-for-parents,Social Security disability insurance for parents,disability,federal,federal,possibly_eligible,54,,,"Your marital status; Are you a U.S. citizen or an eligible non-citizen?; Are you caring for the child of someone who is retired, has a disability, or has died?"
syn-003,Synthetic User 003,Recently unemployed renter,unemployed_renter,social-security-disability-insurance-for-spouse,Social Security disability insurance for spouse,disability,federal,federal,possibly_eligible,62,,The applicant is at least 62 years,Your marital status; Are you a U.S. citizen or an eligible non-citizen?; Are you the child or spouse of a person who is receiving retirement or disability benefits?
syn-003,Synthetic User 003,Recently unemployed renter,unemployed_renter,retirement-benefits-for-spouse,Retirement benefits for spouse,retirement,federal,federal,possibly_eligible,62,,The applicant is at least 62 years,Your marital status; Are you a U.S. citizen or an eligible non-citizen?; Are you the child or spouse of a person who is receiving retirement or disability benefits?
syn-003,Synthetic User 003,Recently unemployed renter,unemployed_renter,retirement-benefits-for-child-with-disabilities,Retirement benefits for child with disabilities,retirement,federal,federal,possibly_eligible,70,,The applicant is under 18 years; The applicant has a disability or impairment; The applicant is unable to work for a year or more because of a disability,Your marital status; Are you a U.S. citizen or an eligible non-citizen?; Are you the child or spouse of a person who is receiving retirement or disability benefits?
syn-003,Synthetic User 003,Recently unemployed renter,unemployed_renter,extra-help-with-medicare-prescription-drug-plan-part-d-costs,Extra help with Medicare prescription drug plan (Part D) costs,health,federal,federal,possibly_eligible,88,The applicant has limited income and resources,The applicant is at least 65 years old; The applicant has a disability or impairment,
syn-003,Synthetic User 003,Recently unemployed renter,unemployed_renter,housing-improvement-program,Housing improvement program,housing,federal,federal,possibly_eligible,72,The applicant has limited income and resources,,Are you an American Indian or Alaska Native?
syn-003,Synthetic User 003,Recently unemployed renter,unemployed_renter,housing-choice-voucher-section-8,Housing choice voucher (Section 8),housing,federal,federal,possibly_eligible,72,The applicant has limited income and resources,,Are you a U.S. citizen or an eligible non-citizen?
syn-004,Synthetic User 004,Older senior on a fixed income,senior_fixed_income,retirement-benefits-for-child,Retirement benefits for child,retirement,federal,federal,possibly_eligible,62,,The applicant is under 18 years,Your marital status; Are you a U.S. citizen or an eligible non-citizen?; Are you the child or spouse of a person who is receiving retirement or disability benefits?
syn-004,Synthetic User 004,Older senior on a fixed income,senior_fixed_income,combat-related-special-compensation-crsc,Combat-Related Special Compensation (CRSC),retirement,federal,federal,possibly_eligible,80,,The applicant has a disability or impairment; The applicant served in the active military; The applicant’s disability was caused or made worse by their active-duty military service,What is the status of your military service?
syn-004,Synthetic User 004,Older senior on a fixed income,senior_fixed_income,ticket-to-work-program,Ticket to Work Program,disability,federal,federal,possibly_eligible,79,The applicant is unable to work for a year or more because of a disability,The applicant is between 18-64 years; The applicant has a disability or impairment,Are you a U.S. citizen or an eligible non-citizen?
syn-004,Synthetic User 004,Older senior on a fixed income,senior_fixed_income,social-security-disability-insurance-for-child-with-disabilities,Social Security disability insurance for child with disabilities,disability,federal,federal,possibly_eligible,70,,The applicant is at least 18 years; The applicant has a disability or impairment; The applicant is unable to work for a year or more because of a disability,Your marital status; Are you a U.S. citizen or an eligible non-citizen?; Are you the child or spouse of a person who is receiving retirement or disability benefits?
syn-004,Synthetic User 004,Older senior on a fixed income,senior_fixed_income,social-security-disability-insurance,Social Security Disability Insurance,disability,federal,federal,possibly_eligible,80,You worked and paid Social Security taxes on your earnings,The applicant has a disability or impairment; The applicant is unable to work for a year or more because of a disability,Are you a U.S. citizen or an eligible non-citizen?
syn-004,Synthetic User 004,Older senior on a fixed income,senior_fixed_income,thrift-savings-plan-tsp,Thrift Savings Plan (TSP),retirement,federal,federal,possibly_eligible,79,The applicant worked and paid Social Security taxes,The applicant is over 60 years; The applicant served in the active military,Are you a U.S. citizen or an eligible non-citizen?
syn-004,Synthetic User 004,Older senior on a fixed income,senior_fixed_income,retirement-benefits-for-parents,Retirement benefits for parents,retirement,federal,federal,possibly_eligible,54,,,"Your marital status; Are you a U.S. citizen or an eligible non-citizen?; Are you caring for the child of someone who is retired, has a disability, or has died?"
syn-004,Synthetic User 004,Older senior on a fixed income,senior_fixed_income,medicare-savings-programs-msp,Medicare Savings Programs (MSP),health,federal,federal,likely_ineligible,88,,The applicant is at least 65 years; The applicant has a disability or impairment; The applicant has limited income and resources,
